1754182800000000,16663152.00000000,16712216.00000000,16650312.00000000,16697177.00000000,2.25260200,1754186399999999,37604448.32885800,635,1.68995300,28217488.96385300,0
1754186400000000,16701204.00000000,16768094.00000000,16701204.00000000,16768094.00000000,2.42298700,1754189999999999,40545130.52066600,456,2.07998300,34800399.16237000,0
1754190000000000,16768087.00000000,16802454.00000000,16759274.00000000,16786368.00000000,0.93974400,1754193599999999,15758844.99649400,214,0.70931900,11893768.33418800,0
1754193600000000,16784556.00000000,16784556.00000000,16737974.00000000,16752860.00000000,0.55814000,1754197199999999,9352603.22790300,279,0.36189800,6064409.78458800,0
1754197200000000,16751416.00000000,16783222.00000000,16744692.00000000,16783013.00000000,0.42923400,1754200799999999,7197436.96475500,255,0.19323400,3240909.87252500,0
1754200800000000,16783013.00000000,16784910.00000000,16769000.00000000,16774542.00000000,1.01159800,1754204399999999,16968974.99720600,273,0.78059200,13094377.80114800,0
1754204400000000,16775000.00000000,16803937.00000000,16775000.00000000,16801059.00000000,0.91568500,1754207999999999,15379387.17122800,250,0.59334700,9964654.33212300,0
1754208000000000,16802676.00000000,16821539.00000000,16785709.00000000,16801392.00000000,2.48128400,1754211599999999,41714304.84743100,387,1.37913400,23182268.76204600,0
1754211600000000,16801539.00000000,16804488.00000000,16792623.00000000,16801549.00000000,0.99617100,1754215199999999,16736817.54208800,191,0.27414500,4605839.99890300,0
1754215200000000,16800844.00000000,16834470.00000000,16800826.00000000,16834470.00000000,1.11997200,1754218799999999,18834555.03346400,211,0.51519500,8664075.28802400,0
1754218800000000,16835292.00000000,16890274.00000000,16835292.00000000,16840005.00000000,2.65489700,1754222399999999,44779451.48400900,436,1.93133600,32572737.50107900,0
1754222400000000,16840585.00000000,16856769.00000000,16802676.00000000,16850000.00000000,1.36931500,1754225999999999,23043946.44034000,382,0.87500700,14723270.69728100,0
1754226000000000,16850433.00000000,16858847.00000000,16823616.00000000,16834791.00000000,1.21127600,1754229599999999,20394407.58219800,284,0.63953800,10765566.78711100,0
1754229600000000,16835292.00000000,16849595.00000000,16786368.00000000,16808068.00000000,1.00122100,1754233199999999,16836685.02471800,346,0.34919000,5872843.45745500,0
1754233200000000,16806300.00000000,16831479.00000000,16789985.00000000,16831479.00000000,2.13448700,1754236799999999,35874979.31361000,379,1.01050100,16980505.61818800,0
1754236800000000,16831478.00000000,16831942.00000000,16809462.00000000,16831668.00000000,2.27228400,1754240399999999,38222388.60986000,212,1.93593100,32562878.59290300,0
1754240400000000,16831668.00000000,16856667.00000000,16831668.00000000,16852145.00000000,1.00286700,1754243999999999,16892989.90411300,151,0.66185200,11147596.75860200,0
1754244000000000,16852390.00000000,16897655.00000000,16847122.00000000,16887840.00000000,1.35976300,1754247599999999,22950608.81862300,324,0.72833900,12291970.38502300,0
1754247600000000,16888238.00000000,16945824.00000000,16874174.00000000,16878780.00000000,0.72855300,1754251199999999,12320930.47815700,364,0.36006400,6089886.76978200,0
1754251200000000,16878903.00000000,16900524.00000000,16857112.00000000,16896901.00000000,0.44578000,1754254799999999,7520878.69500200,200,0.37139600,6265760.49811100,0
1754254800000000,16896900.00000000,16901289.00000000,16875240.00000000,16886029.00000000,1.26133900,1754258399999999,21299736.51481800,262,0.74329800,12551384.85046100,0
